constellation,launch_no,mean_h_diff,stddev_h_diff,min_h_diff,max_h_diff,mean_c_diff,stddev_c_diff,min_c_diff,max_c_diff,mean_l_diff,stddev_l_diff,min_l_diff,max_l_diff,mean_cart_pos_diff,stddev_cart_pos_diff,min_cart_pos_diff,max_cart_pos_diff
OneWeb,4,0.022698638220774676,1.3987674768550653,-2.6880247421940613,142.42852100232798,-0.00015019088898563144,0.09225685065653283,-1.3199796073908594,1.316075908750662,-0.2658282532344221,19.31306000283581,-1468.4382652585466,171.3490354915469,1.5799475256369149,19.301147316127416,0.0046001493351287,1475.3293957898643
OneWeb,5,0.028869097636307205,1.7266984566234047,-4.65475646134911,173.5035931434236,-3.835093663887487e-05,0.14512343760448124,-6.228347779435745,6.226372023109342,0.4800625496402961,20.278979424547202,-276.5212626754544,1584.9133078671657,1.876693777349673,20.27187366226255,0.000535829151837,1594.3819229986816
OneWeb,6,0.007401803701331707,0.3981774628612257,-4.517151836517788,33.05311509618854,0.00015799205288175936,0.09880182456229473,-1.203630459148755,1.20584944224504,0.18710506197183302,10.472280337299694,-144.87606247038224,681.9109656366136,1.4610959344961045,10.379654097749144,0.0046256343818928,682.643905213527
Starlink,28,0.0068608055758402585,0.171717168321516,-6.304714723427262,7.629638311641159,0.00014473592631775566,0.23843196165856584,-14.615553315600152,14.525488931411925,0.32299890186075814,9.298769264153437,-374.91887837897787,352.16007100173726,2.4238798413028726,8.987914658657315,0.0039023500410344,374.95274483753656
Starlink,30,0.03683878704933883,1.081564473277767,-9.253441741301678,142.50703370468804,0.0002774829158521628,0.15472738099968306,-1.649590212106584,1.6665648327332343,0.4175925614988429,18.526270907941512,-1421.1310125373004,608.8519825753524,3.0869947332356293,18.304715663852754,0.0035455463045803,1428.25825731512
Starlink,36,0.013766155883484621,0.15737436321166534,-3.193097663098329,3.1475055583744296,0.0001081607027120116,0.15974600943953715,-1.9319830310156432,1.9121405332151016,0.3150103570062549,4.221594530079279,-54.254422224297215,93.1789799828238,2.6874657944708034,3.278574186995494,0.0093520290944617,93.19464340122292
